"Code","Description","Condition","Sub-condition"
"XaELL","Teratoma of descended testis","Solid organ malignancies",""
"XaFr7","Local recurrence of malignant tumour of lung","Solid organ malignancies",""
"XaFr8","Local recurrence of malignant tumour of breast","Solid organ malignancies",""
"XaFrc","Metastases by primary malignancy","Solid organ malignancies",""
"XaFrd","Metastasis from malignant melanoma of skin","Solid organ malignancies",""
"XaFrD","Local recurrence of malignant tumour of oesophagus","Solid organ malignancies",""
"XaFrg","Metastasis from malignant tumour of bone","Solid organ malignancies",""
"XaFrI","Local recurrence of malignant tumour of colon","Solid organ malignancies",""
"XaFrJ","Local recurrence of malignant tumour of rectum","Solid organ malignancies",""
"XaFrk","Metastasis from malignant tumour of prostate","Solid organ malignancies",""
"XaFrK","Local recurrence of malignant tumour of kidney","Solid organ malignancies",""
"XaFrL","Local recurrence of malignant tumour of urinary bladder","Solid organ malignancies",""
"XaFrl","Metastasis from malignant tumour of bladder","Solid organ malignancies",""
"XaFrM","Local recurrence of malignant tumour of prostate","Solid organ malignancies",""
"XaFrm","Metastasis from malignant tumour of kidney","Solid organ malignancies",""
"XaFrn","Metastasis from malignant tumour of rectum","Solid organ malignancies",""
"XaFrN","Local recurrence of malignant tumour of cervix","Solid organ malignancies",""
"XaFro","Metastasis from malignant tumour of colon","Solid organ malignancies",""
"XaFrp","Metastasis from malignant tumour of pancreas","Solid organ malignancies",""
"XaFrr","Metastasis from malignant tumour of gallbladder","Solid organ malignancies",""
"XaFrR","Local recurrence of malignant tumour of soft tissue","Solid organ malignancies",""
"XaFrs","Metastasis from malignant tumour of stomach","Solid organ malignancies",""
"XaFrT","Local recurrence of malignant melanoma of skin","Solid organ malignancies",""
"XaFrt","Metastasis from malignant tumour of oesophagus","Solid organ malignancies",""
"XaFru","Metastasis from malignant tumour of breast","Solid organ malignancies",""
"XaFrw","Metastasis from malignant tumour of lung","Solid organ malignancies",""
"XaFrx","Metastasis from malignant tumour of thyroid","Solid organ malignancies",""
"XaFsw","Hereditary nonpolyposis colon cancer","Solid organ malignancies",""
"XaFwL","Pain from metastases","Solid organ malignancies",""
"XaFzu","Malignant neoplasm of bone","Solid organ malignancies",""
"XaIJA","Pathological fracture due to metastatic bone disease","Solid organ malignancies",""
"XaIma","Gleason grading of prostate cancer","Solid organ malignancies",""
"XaImb","Gleason prostate grade 2-4 (low)","Solid organ malignancies",""
"XaImc","Gleason prostate grade 5-7 (medium)","Solid organ malignancies",""
"XaImd","Gleason prostate grade 8-10 (high)","Solid organ malignancies",""
"XaIn5","Squamous cell carcinoma antigen level","Solid organ malignancies",""
"XaJM3","Osteosarcoma - disorder","Solid organ malignancies",""
"XaJU6","Breast cancer detected by national screening programme","Solid organ malignancies",""
"XaKI4","Cancer hospital treatment completed","Solid organ malignancies",""
"XaN5C","Bowel cancer detected by national screening programme","Solid organ malignancies",""
"XaOqX","Siewert type II adenocarcinoma","Solid organ malignancies",""
"XaOrB","Siewert type III adenocarcinoma","Solid organ malignancies",""
"XaOrV","Siewert type I adenocarcinoma","Solid organ malignancies",""
"XaX42","Grade 1 (Stage pTa) papillary urothelial/transitional cell carcinoma","Solid organ malignancies",""
"XaX43","Grade 2 (Stage pTa) papillary urothelial/transitional cell carcinoma","Solid organ malignancies",""
"XaX44","Grade 3 (Stage pTa) papillary urothelial/transitional cell carcinoma","Solid organ malignancies",""
"XaXGk","H/O: prostate cancer","Solid organ malignancies",""
"XaYeq","Secondary malignant neoplasm of liver and intrahepatic bile duct","Solid organ malignancies",""
"XaZzi","[M]Peripheral neuroectodermal tumour","Solid organ malignancies",""
"XaZzj","Non-small cell carcinoma","Solid organ malignancies",""
"XC0dw","Malignant disease","Solid organ malignancies",""
"XE1vb","Malignant neoplasm of upper lobe, bronchus or lung","Solid organ malignancies",""
"XE1vc","Malignant neoplasm of bronchus or lung NOS","Solid organ malignancies",""
"XE1vd","Malignant tumour of bone and articular cartilage","Solid organ malignancies",""
"XE1vi","Malignant tumour of cervix","Solid organ malignancies",""
"XE1vj","Malignant neoplasm of vulva unspecified","Solid organ malignancies",""
"XE1vk","Malignant neoplasm of testis NOS","Solid organ malignancies",""
"XE1vl","Malignant tumour of adrenal gland","Solid organ malignancies",""
"XE1vm","Secondary malignant neoplasm of respiratory and digestive systems","Solid organ malignancies",""
"XE1vn","Disseminated malignancy NOS","Solid organ malignancies",""
"XE1vO","Malignant tumour of lip","Solid organ malignancies",""
"XE1vP","Malignant neoplasm of digestive organs and peritoneum","Solid organ malignancies",""
"XE1vQ","Malignant neoplasm of oesophagus NOS","Solid organ malignancies",""
"XE1vR","Malignant tumour of stomach","Solid organ malignancies",""
"XE1vS","Malignant tumour of lesser curve of stomach","Solid organ malignancies",""
"XE1vU","Malignant tumour of caecum","Solid organ malignancies",""
"XE1vV","Malignant neoplasm of colon NOS","Solid organ malignancies",""
"XE1vW","Malignant tumour of rectum","Solid organ malignancies",""
"XE1vX","Malignant tumour of anal canal","Solid organ malignancies",""
"XE1vY","Malignant tumour of gallbladder","Solid organ malignancies",""
"XE1vZ","Malignant tumour of respiratory and intrathoracic organ","Solid organ malignancies",""
"XE1wa","Malignant glioma","Solid organ malignancies",""
"XE1wb","[M]Glioblastoma NOS","Solid organ malignancies",""
"XE1wg","[X]Mesothelioma of other sites","Solid organ malignancies",""
"XE1wj","Malignant neoplasms (& carcinoma)","Solid organ malignancies",""
"XE1wn","Carcinoma of lip","Solid organ malignancies",""
"XE1wp","Tongue carcinoma","Solid organ malignancies",""
"XE1wR","[M]Neoplasm, metastatic","Solid organ malignancies",""
"XE1wr","(Ca major salivary gland) or (carcinoma: [parotid gland] or [sublingual] or [submandibular])","Solid organ malignancies",""
"XE1wT","Adenoid cystic carcinoma","Solid organ malignancies",""
"XE1wX","[M]Malignant melanoma NOS","Solid organ malignancies",""
"XE1wz","Ca upper third oesophagus","Solid organ malignancies",""
"XE1x3","Ca lower third oesophagus","Solid organ malignancies",""
"XE1x5","Ca oesophagus NOS","Solid organ malignancies",""
"XE1x7","Ca cardia - stomach","Solid organ malignancies",""
"XE1xd","Ca colon NOS","Solid organ malignancies",""
"XE1xh","Carcinoma of the rectosigmoid junction","Solid organ malignancies",""
"XE1xj","(Ca rectum) or (rectum carcinoma)","Solid organ malignancies",""
"XE1xJ","Ca stomach NOS","Solid organ malignancies",""
"XE1xL","Carcinoma of colon","Solid organ malignancies",""
"XE1xl","(Ca anus) or (anus carcinoma)","Solid organ malignancies",""
"XE1xN","Ca hepatic flexure - colon","Solid organ malignancies",""
"XE1xp","Ca liver - primary","Solid organ malignancies",""
"XE1xP","Ca transverse colon","Solid organ malignancies",""
"XE1xR","Ca descending colon","Solid organ malignancies",""
"XE1xT","Ca sigmoid colon","Solid organ malignancies",""
"XE1xt","Gallbladder Ca","Solid organ malignancies",""
"XE1xV","(Ca caecum) or (caecum carcinoma)","Solid organ malignancies",""
"XE1xz","Ca head of pancreas","Solid organ malignancies",""
"XE1xZ","Ca splenic flexure - colon","Solid organ malignancies",""
"XE1y3","Ca tail of pancreas","Solid organ malignancies",""
"XE1y5","Ca pancreas NOS","Solid organ malignancies",""
"XE1y7","Ca larynx - glottis","Solid organ malignancies",""
"XE1yD","Ca larynx - NOS","Solid organ malignancies",""
"XE1yF","(Bronchus carcinoma) or (lung carcinoma) or (Ca trachea/bronchus/lung)","Solid organ malignancies",""
"XE1yj","Melanoma: [skin] or [malignant]","Solid organ malignancies",""
"XE1yl","Malignant melanoma of head and neck","Solid organ malignancies",""
"XE1yn","Malignant melanoma of trunk","Solid organ malignancies",""
"XE1yN","Ca middle lobe bronchus/lung","Solid organ malignancies",""
"XE1yp","Malignant melanoma of upper limb","Solid organ malignancies",""
"XE1yP","Ca lower lobe bronchus/lung","Solid organ malignancies",""
"XE1yr","Malignant melanoma of lower limb","Solid organ malignancies",""
"XE1yR","Ca trachea/bronchus/lung NOS","Solid organ malignancies",""
"XE1yV","Ca skull/face/jaw bone","Solid organ malignancies",""
"XE1z9","Ca breast-upper,inner quadrant","Solid organ malignancies",""
"XE1zb","Malignant tumour of testis: [carcinoma] or [seminoma] or [teratoma]","Solid organ malignancies",""
"XE1zD","Ca breast-upper,outer quadrant","Solid organ malignancies",""
"XE1zd","Ca vulva: [clitoral Ca] or [labial Ca]","Solid organ malignancies",""
"XE1zf","Ca penis","Solid organ malignancies",""
"XE1zH","Ca breast - axillary tail","Solid organ malignancies",""
"XE1zj","(Carcinoma bladder) or (bladder Ca)","Solid organ malignancies",""
"XE1zL","Ca breast - NOS","Solid organ malignancies",""
"XE1zl","Ca kidney/other urinary organs","Solid organ malignancies",""
"XE1zN","Carcinoma cervix uteri: [adenocarcinoma] or [invasive]","Solid organ malignancies",""
"XE1zP","Ca cervix uteri - endocervix","Solid organ malignancies",""
"XE1zr","Other primary carcinomas","Solid organ malignancies",""
"XE1zt","Ca uterus NOS: [carcinoma] or [cancer]","Solid organ malignancies",""
"XE1zT","Ca cervix uteri NOS","Solid organ malignancies",""
"XE1zV","(Body of uterus Ca) or (carcinoma body of uterus) or (endometrial Ca)","Solid organ malignancies",""
"XE1zX","Ca ovary/other uterine adnexa","Solid organ malignancies",""
"XE2rk","Malignant neoplasm of lip, oral cavity and pharynx","Solid organ malignancies",""
"XE2vj","Malignant hydatidiform mole","Solid organ malignancies",""
"XE2vN","Malignant neoplasm of common bile duct","Solid organ malignancies",""
"XE2vP","Malignant neoplasm of genitourinary organ","Solid organ malignancies",""
"XE2vQ","Malignant neoplasm of kidney and other unspecified urinary organs","Solid organ malignancies",""
"XE2vR","Malignant neoplasm of other and unspecified sites","Solid organ malignancies",""
"XE2vS","Malignant brain tumour","Solid organ malignancies",""
"XE2vT","Secondary malignant neoplasm of other specified sites","Solid organ malignancies",""
"XE2xB","Secondary and unspecified malignant neoplasm of lymph nodes","Solid organ malignancies",""
"XM0Ac","Carcinoma of base of tongue","Solid organ malignancies",""
"XM0B6","Glioblastoma multiforme","Solid organ malignancies",""
"XM0pb","Tonsil carcinoma","Solid organ malignancies",""
"XM0ps","Malignant melanoma of eye","Solid organ malignancies",""
"XM0pv","Secondary malignant neoplasm of unknown site","Solid organ malignancies",""
"XM1F7","Anaplastic carcinoma","Solid organ malignancies",""
"XM1FE","Combined hepatocellular carcinoma and cholangiocarcinoma","Solid organ malignancies",""
"XM1FG","Carcinoid tumour - argentaffin","Solid organ malignancies",""
"XM1GJ","Metastatic carcinoma","Solid organ malignancies",""
"XM1MM","Metastasis to digestive organs","Solid organ malignancies",""
"XM1Pr","Cerebral metastasis","Solid organ malignancies",""
"XM1Ps","Cerebral tumour - malignant","Solid organ malignancies",""
"XSHw5","Clark melanoma level 2","Solid organ malignancies",""
"XSHw6","Clark melanoma level 3","Solid organ malignancies",""
"XSHw7","Clark melanoma level 4","Solid organ malignancies",""
"XSNL7","Breslow depth staging for melanoma","Solid organ malignancies",""
"ZV100","[V]Personal history of malignant neoplasm of gastrointestinal tract","Solid organ malignancies",""
"ZV103","[V]Personal history of malignant neoplasm of breast","Solid organ malignancies",""
"ZV104","[V]Personal history of malignant neoplasm of genital organ","Solid organ malignancies",""
"ZV105","[V]Personal history of malignant neoplasm of urinary organ","Solid organ malignancies",""
"ZV10y","[V]Personal history of other specified malignant neoplasm","Solid organ malignancies",""
"ZV676","[V]Follow-up examination after surgery for malignant neoplasm","Solid organ malignancies",""
"ZV677","[V]Follow-up examination after radiotherapy for malignant neoplasm","Solid organ malignancies",""
